id,title,type,date,cve_id,cvss_score,base_severity,type_cwe,epss_score,link,description,vendor,product,versions
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-49766,,,CWE-22,0.000360000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"Werkzeug is a Web Server Gateway Interface web application library. On Python < 3.11 on Windows, os.path.isabs() does not catch UNC paths like //server/share. Werkzeug's safe_join() relies on this check, and so can produce a path that is not safe, potentially allowing unintended access to data. Applications using Python >= 3.11, or not using Windows, are not vulnerable. Werkzeug version 3.0.6 contains a patch.",pallets,werkzeug,< 3.0.6
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-56326,,,CWE-1336,0.001030000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"Jinja is an extensible templating engine. Prior to 3.1.5, An oversight in how the Jinja sandboxed environment detects calls to str.format allows an attacker that controls the content of a template to execute arbitrary Python code. To exploit the vulnerability, an attacker needs to control the content of a template. Whether that is the case depends on the type of application using Jinja. This vulnerability impacts users of applications which execute untrusted templates. Jinja's sandbox does catch calls to str.format and ensures they don't escape the sandbox. However, it's possible to store a reference to a malicious string's format method, then pass that to a filter that calls it. No such filters are built-in to Jinja, but could be present through custom filters in an application. After the fix, such indirect calls are also handled by the sandbox. This vulnerability is fixed in 3.1.5.",pallets,jinja,< 3.1.5
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-56171,7.8,HIGH,CWE-416,0.000070000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"libxml2 before 2.12.10 and 2.13.x before 2.13.6 has a use-after-free in xmlSchemaIDCFillNodeTables and xmlSchemaBubbleIDCNodeTables in xmlschemas.c. To exploit this, a crafted XML document must be validated against an XML schema with certain identity constraints, or a crafted XML schema must be used.",xmlsoft,libxml2,"0, 2.13.0"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-38819,7.5,HIGH,CWE-22,0.644450000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,Applications serving static resources through the functional web frameworks WebMvc.fn or WebFlux.fn are vulnerable to path traversal attacks. An attacker can craft malicious HTTP requests and obtain any file on the file system that is also accessible to the process in which the Spring application is running.,N/A,Spring Framework,"Spring Framework 5.3.0 - 5.3.40, 6.0.0 - 6.0.24, 6.1.0 - 6.1.13"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2025-27144,,,CWE-770,0.000280000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"Go JOSE provides an implementation of the Javascript Object Signing and Encryption set of standards in Go, including support for JSON Web Encryption (JWE), JSON Web Signature (JWS), and JSON Web Token (JWT) standards. In versions on the 4.x branch prior to version 4.0.5, when parsing compact JWS or JWE input, Go JOSE could use excessive memory. The code used strings.Split(token, ""."") to split JWT tokens, which is vulnerable to excessive memory consumption when processing maliciously crafted tokens with a large number of `.` characters.  An attacker could exploit this by sending numerous malformed tokens, leading to memory exhaustion and a Denial of Service. Version 4.0.5 fixes this issue. As a workaround, applications could pre-validate that payloads passed to Go JOSE do not contain an excessive number of `.` characters.",go-jose,go-jose,">= 4.0.0, < 4.0.5"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2022-49043,8.1,HIGH,CWE-416,0.000300000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,xmlXIncludeAddNode in xinclude.c in libxml2 before 2.11.0 has a use-after-free.,xmlsoft,libxml2,2.0.0
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",,,
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2025-30691,4.8,MEDIUM,Non disponible,0.000470000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"Vulnerability in Oracle Java SE (component: Compiler).  Supported versions that are affected are Oracle Java SE: 21.0.6, 24; Oracle GraalVM for JDK: 21.0.6 and  24. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE.  Successful attacks of this vulnerability can result in  unauthorized update, insert or delete access to some of Oracle Java SE accessible data as well as  unauthorized read access to a subset of Oracle Java SE accessible data. Note: This vulnerability can be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. This vulnerability also applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. CVSS 3.1 Base Score 4.8 (Confidentiality and Integrity impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N).",Oracle Corporation,Oracle Java SE,"21.0.6, 24"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-38809,5.3,MEDIUM,Non disponible,0.001720000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"Applications that parse ETags from ""If-Match"" or ""If-None-Match"" request headers are vulnerable to DoS attack.

Users of affected versions should upgrade to the corresponding fixed version.

Users of older, unsupported versions could enforce a size limit on ""If-Match"" and ""If-None-Match"" headers, e.g. through a Filter.",N/A,Spring Framework,"6.1.0 - 6.1.11, 6.0.0 - 6.0.22, 5.3.0 - 5.3.37"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2025-27152,,,CWE-918,0.000210000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"axios is a promise based HTTP client for the browser and node.js. The issue occurs when passing absolute URLs rather than protocol-relative URLs to axios. Even if ⁠baseURL is set, axios sends the request to the specified absolute URL, potentially causing SSRF and credential leakage. This issue impacts both server-side and client-side usage of axios. This issue is fixed in 1.8.2.",axios,axios,< 1.8.2
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-47764,,,CWE-74,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"cookie is a basic HTTP cookie parser and serializer for HTTP servers. The cookie name could be used to set other fields of the cookie, resulting in an unexpected cookie value. A similar escape can be used for path and domain, which could be abused to alter other fields of the cookie. Upgrade to 0.7.0, which updates the validation for name, path, and domain.",jshttp,cookie,< 0.7.0
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2023-52355,7.5,HIGH,CWE-787,0.001230000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,An out-of-memory flaw was found in libtiff that could be triggered by passing a crafted tiff file to the TIFFRasterScanlineSize64() API. This flaw allows a remote attacker to cause a denial of service via a crafted input with a size smaller than 379 KB.,,,
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2025-22868,,,Non disponible,0.000630000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,An attacker can pass a malicious malformed token which causes unexpected memory to be consumed during parsing.,golang.org/x/oauth2,golang.org/x/oauth2/jws,0
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-56337,,,CWE-367,0.097090000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"Time-of-check Time-of-use (TOCTOU) Race Condition vulnerability in Apache Tomcat.

This issue affects Apache Tomcat: from 11.0.0-M1 through 11.0.1, from 10.1.0-M1 through 10.1.33, from 9.0.0.M1 through 9.0.97.

The mitigation for CVE-2024-50379 was incomplete.

Users running Tomcat on a case insensitive file system with the default servlet write enabled (readonly initialisation 
parameter set to the non-default value of false) may need additional configuration to fully mitigate CVE-2024-50379 depending on which version of Java they are using with Tomcat:
- running on Java 8 or Java 11: the system property sun.io.useCanonCaches must be explicitly set to false (it defaults to true)
- running on Java 17: the system property sun.io.useCanonCaches, if set, must be set to false (it defaults to false)
- running on Java 21 onwards: no further configuration is required (the system property and the problematic cache have been removed)

Tomcat 11.0.3, 10.1.35 and 9.0.99 onwards will include checks that sun.io.useCanonCaches is set appropriately before allowing the default servlet to be write enabled on a case insensitive file system. Tomcat will also set sun.io.useCanonCaches to false by default where it can.",Apache Software Foundation,Apache Tomcat,"11.0.0-M1, 10.1.0-M1, 9.0.0.M1"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2025-32997,4.0,MEDIUM,CWE-754,0.000410000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"In http-proxy-middleware before 2.0.9 and 3.x before 3.0.5, fixRequestBody proceeds even if bodyParser has failed.",chimurai,http-proxy-middleware,"0, 3.0.0"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-9902,6.3,MEDIUM,CWE-863,0.000370000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"A flaw was found in Ansible. The ansible-core `user` module can allow an unprivileged user to silently create or replace the contents of any file on any system path and take ownership of it when a privileged user executes the `user` module against the unprivileged user's home directory. If the unprivileged user has traversal permissions on the directory containing the exploited target file, they retain full control over the contents of the file as its owner.",,,
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2025-21587,7.4,HIGH,Non disponible,0.000670000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"Vulnerability in the Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JSSE).  Supported versions that are affected are Oracle Java SE:8u441, 8u441-perf, 11.0.26, 17.0.14, 21.0.6, 24; Oracle GraalVM for JDK:17.0.14, 21.0.6, 24; Oracle GraalVM Enterprise Edition:20.3.17 and  21.3.13. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized creation, deletion or modification access to critical data or all Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition accessible data as well as  unauthorized access to critical data or complete access to all Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability can be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. This vulnerability also applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. CVSS 3.1 Base Score 7.4 (Confidentiality and Integrity impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N).",Oracle Corporation,Oracle GraalVM Enterprise Edition,"20.3.17, 21.3.13"
CERTFR-2025-AVI-0481,Multiples vulnérabilités dans les produits IBM (06 juin 2025),Avis,"Fri, 06 Jun 2025 00:00:00 +0000",CVE-2024-45337,,,Non disponible,0.351440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0481/,"Applications and libraries which misuse connection.serverAuthenticate (via callback field ServerConfig.PublicKeyCallback) may be susceptible to an authorization bypass. The documentation for ServerConfig.PublicKeyCallback says that ""A call to this function does not guarantee that the key offered is in fact used to authenticate."" Specifically, the SSH protocol allows clients to inquire about whether a public key is acceptable before proving control of the corresponding private key. PublicKeyCallback may be called with multiple keys, and the order in which the keys were provided cannot be used to infer which key the client successfully authenticated with, if any. Some applications, which store the key(s) passed to PublicKeyCallback (or derived information) and make security relevant determinations based on it once the connection is established, may make incorrect assumptions. For example, an attacker may send public keys A and B, and then authenticate with A. PublicKeyCallback would be called only twice, first with A and then with B. A vulnerable application may then make authorization decisions based on key B for which the attacker does not actually control the private key. Since this API is widely misused, as a partial mitigation golang.org/x/cry...@v0.31.0 enforces the property that, when successfully authenticating via public key, the last key passed to ServerConfig.PublicKeyCallback will be the key used to authenticate the connection. PublicKeyCallback will now be called multiple times with the same key, if necessary. Note that the client may still not control the last key passed to PublicKeyCallback if the connection is then authenticated with a different method, such as PasswordCallback, KeyboardInteractiveCallback, or NoClientAuth. Users should be using the Extensions field of the Permissions return value from the various authentication callbacks to record data associated with the authentication attempt instead of referencing external state. Once the connection is established the state corresponding to the successful authentication attempt can be retrieved via the ServerConn.Permissions field. Note that some third-party libraries misuse the Permissions type by sharing it across authentication attempts; users of third-party libraries should refer to the relevant projects for guidance.",golang.org/x/crypto,golang.org/x/crypto/ssh,0
